name,price,rating,mean,link
"Notebook HP Intel Core i3 8GB 256GB SSD 15,6” - Windows 11","R$2599,00",187,"4,8 de 5 estrelas",https://www.amazon.com.br/Notebook-HP-Intel-Core-256GB/dp/B0BZDVRPF8/ref=sr_1_122?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-122&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Gamer Dell G15-i1300-M55P 15.6"" FHD 13ª Geração Intel Core i7 16GB 512GB SSD NVIDIA RTX 3050 Windows 11","R$7289,00",,,https://www.amazon.com.br/Notebook-Dell-G15-i1300-M55P-Gera%C3%A7%C3%A3o-Windows/dp/B0D6TJYC2P/ref=sr_1_123?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-123&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"Notebook Asus Vivobook 15 X1504za Intel Core i5 1235u 8gb Ram 256gb Ssd Windows 11 Tela 15,6"" Fhd Blue - Nj984w","R$2999,00",,,https://www.amazon.com.br/Notebook-Vivobook-X1504za-Intel-Windows/dp/B0D3M7N5PB/ref=sr_1_124?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-124&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook VAIO F14 12ª gen Intel Core i7 16GB 512GB SSD, 14” Full HD Antirreflexo, Windows 11 Home, Warm White, Desbloqueio Facial e Digital, Teclado Retroiluminado – B0911W","R$5949,01",2,"5,0 de 5 estrelas",https://www.amazon.com.br/Notebook-VAIO-Antirreflexo-Desbloqueio-Retroiluminado/dp/B0CY5S16XT/ref=sr_1_125?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-125&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Lenovo IdeaPad 1i i3-1215U 4GB 256GB SSD Linux 15.6"" 82VYS00600 Cloud Grey","R$2184,05",,,https://www.amazon.com.br/Notebook-Lenovo-IdeaPad-i3-1215U-82VYS00600/dp/B0CMQZSXS7/ref=sr_1_126?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-126&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Lenovo IdeaPad 1i Intel Core i3-1215U 4GB 256GB SSD Linux 14"" 83AFS00500","R$2184,05",1,"5,0 de 5 estrelas",https://www.amazon.com.br/Notebook-Lenovo-IdeaPad-i3-1215U-83AFS00500/dp/B0CP2XJ9LL/ref=sr_1_127?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-127&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Asus Vivobook 16 X1605za-mb313w Intel Core i7 1255u 3,5 Ghz 16gb Ram 512gb Ssd Windows 11 Home Intel Iris Xe 16 Full Hd Prata Metálico","R$4395,87",9,"4,4 de 5 estrelas",https://www.amazon.com.br/ASUS-Notebook-Vivobook-X1605za-mb313w-Met%C3%A1lico/dp/B0C541ZRYC/ref=sr_1_128?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-128&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Acer Aspire A315-24P-R611 AMD Ryzen™ 5-15,6” NX.KHQAL.004 - Prata","R$2933,10",67,"4,6 de 5 estrelas",https://www.amazon.com.br/Notebook-Aspire-A315-24P-R611-RyzenTM-NX-KHQAL-004/dp/B0C62TB8ZJ/ref=sr_1_129?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-129&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"Samsung Galaxy Book4 Intel® Core™ 7 150U, Windows 11 Home, 16GB, 512GB SSD, NVIDIA® GeForce® MX570, 15.6'' Full HD LED, FingerPrint, 1.57kg*.","R$6199,00",,,https://www.amazon.com.br/Samsung-Windows-NVIDIA%C2%AE-GeForce%C2%AE-FingerPrint/dp/B0D4NKBHGP/ref=sr_1_130?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-130&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Lenovo 82MGS00200 IdeaPad Gaming 3i - Notebook i5-11300H, 8GB, 512GB, SSD Dedicada, GTX 1650 4GB, 15.6"", FHD WVA, Linux",,953,"4,7 de 5 estrelas",https://www.amazon.com.br/Notebook-ideapad-i5-11300H-Dedicada-82MGS00200/dp/B0BBKX6C5R/ref=sr_1_131?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-131
"Notebook Dell Inspiron I15-I120K-U45P 15.6"" Full HD 12ª Geração Intel Core i7 16GB 512GB SSD Linux Preto","R$4359,00",2,"5,0 de 5 estrelas",https://www.amazon.com.br/Notebook-Dell-Inspiron-I15-I120K-U45P-Gera%C3%A7%C3%A3o/dp/B0CT3YXXTZ/ref=sr_1_132?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-132&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
Notebook Acer A515-57-58W1 i5 8GB 256 SSD Linux NX.KNGAL.001,"R$2599,00",3,"4,6 de 5 estrelas",https://www.amazon.com.br/Notebook-Acer-Aspire-A515-57-58W1-Intel/dp/B0CLSZ5HK6/ref=sr_1_133?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-133&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
Notebook VAIO®FE15 AMD® Ryzen 7 Windows 11 Home 16GB 512GB SSD Full HD - Prata Titânio,"R$3899,00",18,"4,1 de 5 estrelas",https://www.amazon.com.br/Notebook-VAIO%C2%AEFE15-Ryzen-Windows-512GB/dp/B0BNLL3RVQ/ref=sr_1_134?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-134&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Dell Inspiron I14-I150U-M70 14"" FHD+ Intel® Core™ 7 150U 16GB 1TB SSD Win 11 Prata Gelo","R$6209,00",,,https://www.amazon.com.br/Notebook-Dell-Inspiron-I14-I150U-M70-Intel%C2%AE/dp/B0D9ZJJQHK/ref=sr_1_135?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-135&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"Notebook VAIO FE15 Intel Core i5 11ª gen 8GB RAM 512GB SSD, Tela 15.6 Polegadas Full HD Antirreflexo, Windows 11 Home, Cinza Grafite - VJFE55F11X-B0211H",,563,"4,4 de 5 estrelas",https://www.amazon.com.br/Notebook-VAIO-Intel%C2%AE-Antirreflexo-Windows/dp/B0CB4V3L1B/ref=sr_1_136?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-136
"Lenovo Notebook ideapad Gaming 3i i5-11300H 8GB 512GB SSD Dedicada GTX 1650 4GB 15.6"" FHD WVA Linux",,1.719,"4,8 de 5 estrelas",https://www.amazon.com.br/Lenovo-Notebook-ideapad-i5-11300H-Dedicada/dp/B0BFRRYKKV/ref=sr_1_137?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-137
"Notebook VAIO FE15, Intel® Core i5 11th, 16GB 512GB SSD, Tela 15,6'' Full HD Antirreflexo, Linux - Cinza Grafite - B0611H","R$3599,00",24,"4,3 de 5 estrelas",https://www.amazon.com.br/Notebook-VAIO-Intel-Linux-512GB/dp/B0BNPLMZJS/ref=sr_1_138?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-138&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook Acer Nitro I7-13620h 16gb 1tbssd Rtx 4050 15,6 Fhd","R$8849,00",,,https://www.amazon.com.br/Notebook-Acer-Nitro-I7-13620h-1tbssd/dp/B0DB2DGCW2/ref=sr_1_139?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-139&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
Notebook Acer A515-57-76MR i7 8GB 512 SSD W11H NX.KNFAL.004,"R$3299,00",1,"5,0 de 5 estrelas",https://www.amazon.com.br/ACER-A515-57-76MR-Processador-i7-12650H-resolu%C3%A7%C3%A3oFull/dp/B0CNQ8YR16/ref=sr_1_140?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-140&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"ASUS VivoBook 15 Laptop fino e leve, 15.6” FHD Tela, Intel i3-1005G1 CPU, 8GB RAM, 128GB SSD, Backlit Keyboard, Fingerprint, Windows 10 Home in S Mode, Slate Gray, F512JA-AS34","R$3541,95",5.696,"4,4 de 5 estrelas",https://www.amazon.com.br/VivoBook-i3-1005G1-Keyboard-Fingerprint-F512JA-AS34/dp/B0869L1326/ref=sr_1_141?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-141&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"Notebook lenovo ThinkPad L14 Ryzen 5 Pro 8GB 256GB SSD W11 Home 14"" FHD 21C60028BO Preto","R$4199,00",,,https://www.amazon.com.br/Notebook-lenovo-ThinkPad-Ryzen-21C60028BO/dp/B0D3FQR13J/ref=sr_1_142?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-142&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
"Notebook Acer Chromebook C733 preta 11.6"", Intel Celeron N4020 4GB de RAM 32GB SSD, Intel UHD Graphics 600 60 Hz 1366x768px Google Chrome","R$1799,00",30,"4,4 de 5 estrelas",https://www.amazon.com.br/Notebook-Chromebook-Celeron-Graphics-1366x768px/dp/B09SJVLXT2/ref=sr_1_143?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-143&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e
Notebook Positivo Vision C15 Intel® Celeron® N4020 Linux 8GB RAM 256GB eMMC Lumina Bar 15.6” HD - Cinza,"R$1849,00",,,https://www.amazon.com.br/Notebook-Positivo-Vision-Intel%C2%AE-Celeron%C2%AE/dp/B0D8BT47X5/ref=sr_1_144?crid=3FAAZOPL37ABO&dib=eyJ2IjoiMSJ9.L_57ssKvnPXYle_ZILOXMy2Zsyja0Reke3Oxz16tjHXe0_0rutNhWEgPmtbOdG2Nrj7a-DAsAhrLuWre7D_N5oni5HtdZB6JMSHAiY3iOfux8rac9terxgFEzzJKifHakI4J7hK_kF1vk3NyZ2HJ4z7ej__OhyXD4FjQQcZtfppwYtLTRJ2Y1r9KqhC7cW_BFxFq9iOumFMfGsKpBPAr11wretgRSkJODMu0uAILruvOj6W0upweFFpZrVA7lC5ybevpBAHvnDaiJwY7b_UAI4yTqdiOaIqTVjkF1SfWKWg.T-Lc7AoVwUPLvE0mg1YBeEm6TOy8jJfhcLWcKU9-fMc&dib_tag=se&keywords=notebook&qid=1722483075&sprefix=note%2Caps%2C260&sr=8-144&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
